"Date","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czech.Republic","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Norway","Poland","Portugal","Romania","Slovak.Republic","Slovenia","Spain","Sweden","Switzerland","United.Kingdom"
"2020-04-09",66.6666666666667,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-10",66.6666666666667,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-11",66.6666666666667,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-12",66.6666666666667,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-13",66.6666666666667,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-14",66.6666666666667,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-15",66.6666666666667,66.6666666666667,100,100,100,100,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-16",66.6666666666667,66.6666666666667,100,100,100,100,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-17",66.6666666666667,66.6666666666667,100,100,100,100,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-18",66.6666666666667,66.6666666666667,100,100,100,100,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-19",66.6666666666667,66.6666666666667,100,100,100,100,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-20",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-21",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-22",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-23",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-24",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-25",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-26",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-27",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-28",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-29",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100
"2020-04-30",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100
"2020-05-01",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100
"2020-05-02",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100
"2020-05-03",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100
"2020-05-04",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100
"2020-05-05",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100
"2020-05-06",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100
"2020-05-07",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100
"2020-05-08",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100
"2020-05-09",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100
"2020-05-10",66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100,66.6666666666667,100,100,100,100,100,100,66.6666666666667,100,100
"2020-05-11",66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,66.6666666666667,100,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,100,100,100,100,100,66.6666666666667,100,66.6666666666667,33.3333333333333,100,100,100,100,100,100,66.6666666666667,0,100
"2020-05-12",66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,66.6666666666667,100,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,100,100,100,100,100,66.6666666666667,100,66.6666666666667,33.3333333333333,100,100,100,100,100,100,66.6666666666667,0,100
"2020-05-13",66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,66.6666666666667,100,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,100,100,100,100,100,66.6666666666667,100,66.6666666666667,33.3333333333333,100,100,100,100,100,100,66.6666666666667,0,100
"2020-05-14",66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,66.6666666666667,100,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,100,100,100,100,100,66.6666666666667,100,66.6666666666667,33.3333333333333,100,100,100,100,100,100,66.6666666666667,0,100
"2020-05-15",66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,100,100,100,100,100,66.6666666666667,100,66.6666666666667,33.3333333333333,100,100,100,100,100,100,66.6666666666667,0,100
"2020-05-16",66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,100,100,100,100,100,66.6666666666667,100,66.6666666666667,33.3333333333333,100,100,100,100,100,100,66.6666666666667,0,100
"2020-05-17",66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,100,100,100,100,100,66.6666666666667,100,66.6666666666667,33.3333333333333,100,100,100,100,100,100,66.6666666666667,0,100
"2020-05-18",66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,100,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,33.3333333333333,100,66.6666666666667,100,100,66.6666666666667,100,66.6666666666667,0,100
"2020-05-19",66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,50,66.6666666666667,100,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,33.3333333333333,100,66.6666666666667,100,100,66.6666666666667,100,66.6666666666667,0,100
"2020-05-20",66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,50,66.6666666666667,100,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,33.3333333333333,100,66.6666666666667,100,100,66.6666666666667,100,66.6666666666667,0,100
"2020-05-21",66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,50,66.6666666666667,100,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,33.3333333333333,100,66.6666666666667,100,100,66.6666666666667,100,66.6666666666667,0,100
"2020-05-22",66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,50,66.6666666666667,100,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,33.3333333333333,100,66.6666666666667,100,100,66.6666666666667,100,66.6666666666667,0,100
"2020-05-23",66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,50,66.6666666666667,100,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,33.3333333333333,100,66.6666666666667,100,100,66.6666666666667,100,66.6666666666667,0,100
"2020-05-24",66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,50,66.6666666666667,100,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,33.3333333333333,100,66.6666666666667,100,100,66.6666666666667,100,66.6666666666667,0,100
"2020-05-25",66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,50,66.6666666666667,100,100,100,100,66.6666666666667,33.3333333333333,100,66.6666666666667,33.3333333333333,66.6666666666667,66.6666666666667,100,100,66.6666666666667,100,66.6666666666667,0,100
